school_number,school_type_id,academic_year,school_decile,cost
6953,10041,2008,99,0
7443,10010,2008,99,0
7186,10018,2008,99,0
7716,10010,2008,99,0
7441,10010,2008,99,0
6714,10041,2008,99,0
7440,10010,2008,99,0
7185,10010,2008,99,0
7439,10010,2008,99,0
7436,10010,2008,99,0
7184,10010,2008,99,0
7435,10010,2008,99,0
7655,10010,2008,99,0
7181,10010,2008,99,0
6918,10041,2008,99,0
7432,10010,2008,99,0
7833,10010,2008,99,0
6732,10041,2008,99,0
7492,10010,2008,99,0
7431,10010,2008,99,0
7180,10010,2008,99,0
7430,10010,2008,99,0
6872,10041,2008,99,0
6767,10041,2008,99,0
7429,10010,2008,99,0
7177,10010,2008,99,0
7428,10010,2008,99,0
7495,10010,2008,99,0
6885,10041,2008,99,0
7427,10010,2008,99,0
7172,10010,2008,99,0
7426,10010,2008,99,0
6504,10013,2008,99,0
7425,10010,2008,99,0
7170,10010,2008,99,0
6740,10041,2008,99,0
7423,10010,2008,99,0
7422,10010,2008,99,0
7166,10010,2008,99,0
7718,10010,2008,99,0
7421,10010,2008,99,0
6713,10023,2008,99,0
6764,10041,2008,99,0
7419,10010,2008,99,0
7164,10010,2008,99,0
7418,10010,2008,99,0
7578,10010,2008,99,0
7417,10010,2008,99,0
7158,10010,2008,99,0
6812,10041,2008,99,0
6897,10041,2008,99,0
7416,10010,2008,99,0
7657,10010,2008,99,0
7560,10010,2008,99,0
6526,10042,2008,99,0
7835,10010,2008,99,0
6870,10042,2008,99,0
7415,10010,2008,99,0
7157,10010,2008,99,0
7497,10010,2008,99,0
7414,10010,2008,99,0
7413,10010,2008,99,0
7154,10010,2008,99,0
6426,10018,2008,99,0
7412,10018,2008,99,0
6869,10041,2008,99,0
7409,10010,2008,99,0
7153,10010,2008,99,0
7720,10010,2008,99,0
7408,10010,2008,99,0
7406,10010,2008,99,0
7152,10010,2008,99,0
7404,10010,2008,99,0
6868,10041,2008,99,0
7403,10010,2008,99,0
7150,10010,2008,99,0
7402,10010,2008,99,0
7401,10010,2008,99,0
7149,10010,2008,99,0
6761,10041,2008,99,0
7400,10010,2008,99,0
6711,10041,2008,99,0
6867,10041,2008,99,0
7399,10010,2008,99,0
7146,10018,2008,99,0
7394,10010,2008,99,0
6886,10041,2008,99,0
6774,10041,2008,99,0
7393,10010,2008,99,0
7144,10010,2008,99,0
7391,10010,2008,99,0
6865,10041,2008,99,0
7390,10010,2008,99,0
7143,10010,2008,99,0
7389,10010,2008,99,0
7585,10010,2008,99,0
6429,10018,2008,99,0
7388,10010,2008,99,0
7140,10010,2008,99,0
7387,10010,2008,99,0
7722,10010,2008,99,0
6864,10042,2008,99,0
7385,10010,2008,99,0
7138,10018,2008,99,0
6919,10041,2008,99,0
7382,10010,2008,99,0
7381,10010,2008,99,0
7137,10010,2008,99,0
6801,10041,2008,99,0
7380,10010,2008,99,0
6863,10042,2008,99,0
7378,10010,2008,99,0
7136,10010,2008,99,0
6503,10013,2008,99,0
7377,10010,2008,99,0
7375,10010,2008,99,0
7135,10010,2008,99,0
7504,10010,2008,99,0
7374,10010,2008,99,0
6709,10041,2008,99,0
6898,10041,2008,99,0
6862,10041,2008,99,0
7373,10010,2008,99,0
7134,10010,2008,99,0
6834,10041,2008,99,0
7372,10010,2008,99,0
7837,10010,2008,99,0
7371,10010,2008,99,0
7133,10010,2008,99,0
7662,10010,2008,99,0
7590,10010,2008,99,0
7370,10010,2008,99,0
6758,10041,2008,99,0
7839,10010,2008,99,0
6793,10041,2008,99,0
6861,10041,2008,99,0
7369,10010,2008,99,0
7132,10010,2008,99,0
7368,10010,2008,99,0
7366,10010,2008,99,0
7129,10010,2008,99,0
7731,10018,2008,99,0
7364,10010,2008,99,0
6860,10041,2008,99,0
7363,10010,2008,99,0
7128,10010,2008,99,0
7362,10018,2008,99,0
7575,10010,2008,99,0
7510,10010,2008,99,0
7360,10010,2008,99,0
7127,10010,2008,99,0
7359,10010,2008,99,0
6756,10041,2008,99,0
6887,10041,2008,99,0
6858,10041,2008,99,0
7358,10010,2008,99,0
7123,10010,2008,99,0
7357,10010,2008,99,0
7841,10010,2008,99,0
7356,10010,2008,99,0
7100,10010,2008,99,0
7355,10010,2008,99,0
7666,10010,2008,99,0
6708,10041,2008,99,0
6855,10041,2008,99,0
7354,10010,2008,99,0
7099,10010,2008,99,0
7594,10010,2008,99,0
7353,10010,2008,99,0
7352,10010,2008,99,0
6875,10041,2008,99,0
7098,10010,2008,99,0
7660,10010,2008,99,0
7351,10010,2008,99,0
6754,10041,2008,99,0
6853,10041,2008,99,0
7350,10010,2008,99,0
7093,10010,2008,99,0
7349,10010,2008,99,0
7434,10010,2008,99,0
6725,10041,2008,99,0
7348,10010,2008,99,0
7051,10043,2008,99,0
7515,10010,2008,99,0
7347,10010,2008,99,0
6852,10041,2008,99,0
7346,10010,2008,99,0
7008,10014,2008,99,0
7345,10010,2008,99,0
7344,10010,2008,99,0
7007,10014,2008,99,0
7343,10010,2008,99,0
6899,10041,2008,99,0
6753,10041,2008,99,0
6785,10041,2008,99,0
6851,10041,2008,99,0
7342,10010,2008,99,0
7006,10014,2008,99,0
6502,10013,2008,99,0
7596,10010,2008,99,0
7341,10010,2008,99,0
7340,10010,2008,99,0
7005,10014,2008,99,0
7843,10010,2008,99,0
7339,10010,2008,99,0
7669,10010,2008,99,0
6704,10041,2008,99,0
6849,10041,2008,99,0
7338,10010,2008,99,0
7004,10014,2008,99,0
7337,10010,2008,99,0
7336,10010,2008,99,0
7003,10014,2008,99,0
7737,10018,2008,99,0
7517,10010,2008,99,0
6776,10041,2008,99,0
7335,10010,2008,99,0
6752,10041,2008,99,0
6844,10041,2008,99,0
7334,10010,2008,99,0
7002,10014,2008,99,0
7333,10010,2008,99,0
7332,10010,2008,99,0
7735,10018,2008,99,0
7001,10014,2008,99,0
7331,10010,2008,99,0
6888,10041,2008,99,0
6843,10041,2008,99,0
7330,10010,2008,99,0
6981,10023,2008,99,0
7671,10010,2008,99,0
7329,10010,2008,99,0
6794,10041,2008,99,0
7602,10010,2008,99,0
7328,10010,2008,99,0
7845,10010,2008,99,0
6751,10041,2008,99,0
7704,10010,2008,99,0
7327,10010,2008,99,0
6841,10041,2008,99,0
7326,10010,2008,99,0
6977,10033,2008,99,0
7325,10010,2008,99,0
7324,10010,2008,99,0
6876,10041,2008,99,0
7323,10010,2008,99,0
7856,10010,2008,99,0
7740,10018,2008,99,0
6809,10041,2008,99,0
7322,10010,2008,99,0
6703,10041,2008,99,0
7854,10010,2008,99,0
6768,10041,2008,99,0
7321,10010,2008,99,0
7852,10010,2008,99,0
7320,10010,2008,99,0
7850,10010,2008,99,0
6968,10027,2008,99,0
7318,10010,2008,99,0
6835,10041,2008,99,0
7848,10010,2008,99,0
7519,10010,2008,99,0
7847,10010,2008,99,0
7317,10010,2008,99,0
6900,10041,2008,99,0
7846,10010,2008,99,0
6726,10041,2008,99,0
7316,10010,2008,99,0
6428,10018,2008,99,0
7844,10010,2008,99,0
7608,10010,2008,99,0
7674,10010,2008,99,0
7558,10010,2008,99,0
7315,10010,2008,99,0
7842,10010,2008,99,0
7314,10010,2008,99,0
7840,10010,2008,99,0
7310,10010,2008,99,0
7800,10010,2008,99,0
7838,10010,2008,99,0
7309,10010,2008,99,0
6746,10041,2008,99,0
7836,10010,2008,99,0
7308,10010,2008,99,0
7834,10010,2008,99,0
7676,10010,2008,99,0
6733,10041,2008,99,0
7307,10010,2008,99,0
6745,10041,2008,99,0
7521,10010,2008,99,0
6506,10013,2008,99,0
7832,10010,2008,99,0
7306,10011,2008,99,0
7830,10010,2008,99,0
7613,10010,2008,99,0
7849,10010,2008,99,0
6889,10041,2008,99,0
7646,10010,2008,99,0
7305,10010,2008,99,0
7828,10010,2008,99,0
7304,10010,2008,99,0
7826,10010,2008,99,0
7303,10010,2008,99,0
7824,10010,2008,99,0
7302,10010,2008,99,0
6701,10041,2008,99,0
7822,10010,2008,99,0
6736,10041,2008,99,0
7301,10010,2008,99,0
7820,10010,2008,99,0
7300,10010,2008,99,0
7818,10010,2008,99,0
7803,10010,2008,99,0
7299,10010,2008,99,0
7816,10010,2008,99,0
7298,10010,2008,99,0
7814,10010,2008,99,0
7616,10010,2008,99,0
7297,10010,2008,99,0
6902,10041,2008,99,0
7812,10010,2008,99,0
6786,10041,2008,99,0
7296,10010,2008,99,0
7810,10010,2008,99,0
7294,10010,2008,99,0
7805,10010,2008,99,0
7680,10010,2008,99,0
7808,10010,2008,99,0
7851,10010,2008,99,0
7293,10010,2008,99,0
7806,10010,2008,99,0
7292,10010,2008,99,0
7804,10010,2008,99,0
7291,10010,2008,99,0
7801,10010,2008,99,0
7682,10010,2008,99,0
7290,10010,2008,99,0
7853,10010,2008,99,0
7782,10043,2008,99,0
7289,10010,2008,99,0
7738,10018,2008,99,0
6424,10018,2008,99,0
7288,10010,2008,99,0
7736,10018,2008,99,0
7622,10010,2008,99,0
7287,10010,2008,99,0
7807,10010,2008,99,0
7734,10018,2008,99,0
6878,10041,2008,99,0
7286,10010,2008,99,0
7723,10018,2008,99,0
7285,10010,2008,99,0
6700,10041,2008,99,0
7529,10010,2008,99,0
7721,10010,2008,99,0
6890,10041,2008,99,0
7284,10010,2008,99,0
6777,10041,2008,99,0
7719,10010,2008,99,0
7283,10010,2008,99,0
7717,10010,2008,99,0
7684,10010,2008,99,0
7282,10010,2008,99,0
7855,10010,2008,99,0
7715,10010,2008,99,0
7281,10010,2008,99,0
7713,10010,2008,99,0
7280,10010,2008,99,0
7709,10010,2008,99,0
6840,10041,2008,99,0
7624,10010,2008,99,0
7279,10010,2008,99,0
7705,10010,2008,99,0
7809,10010,2008,99,0
6907,10041,2008,99,0
7278,10010,2008,99,0
7817,10010,2008,99,0
7703,10010,2008,99,0
6873,10041,2008,99,0
7277,10010,2008,99,0
6927,10041,2008,99,0
7701,10010,2008,99,0
7276,10010,2008,99,0
7699,10010,2008,99,0
7275,10010,2008,99,0
6926,10041,2008,99,0
6941,10024,2008,99,0
7697,10010,2008,99,0
7274,10010,2008,99,0
7695,10010,2008,99,0
7455,10010,2008,99,0
6879,10041,2008,99,0
7273,10010,2008,99,0
6925,10041,2008,99,0
7689,10010,2008,99,0
7272,10010,2008,99,0
6908,10041,2008,99,0
7687,10010,2008,99,0
7271,10010,2008,99,0
6903,10041,2008,99,0
6924,10041,2008,99,0
7685,10010,2008,99,0
6795,10041,2008,99,0
7626,10010,2008,99,0
7270,10010,2008,99,0
7686,10010,2008,99,0
3205,10028,2008,99,0
3548,10024,2008,99,0
3494,10023,2008,99,0
3081,10041,2008,99,0
2809,10023,2008,99,0
3066,10023,2008,99,0
3058,10025,2008,99,0
3047,10024,2008,99,0
2858,10025,2008,99,0
2910,10024,2008,99,0
2817,10023,2008,99,0
2908,10024,2008,99,0
3010,10023,2008,99,0
2830,10026,2008,99,0
2829,10024,2008,99,0
3300,10023,2008,99,0
3809,10024,2008,99,0
3782,10023,2008,99,0
3777,10029,2008,99,0
3237,10028,2008,99,0
3715,10023,2008,99,0
3705,10024,2008,99,0
3606,10035,2008,99,0
3215,10030,2008,99,0
2885,10024,2008,99,0
2610,10023,2008,99,0
2605,10023,2008,99,0
1981,10023,2008,99,0
2601,10023,2008,99,0
1901,10026,2008,99,0
2163,10023,2008,99,0
2576,10023,2008,99,0
2125,10023,2008,99,0
2552,10023,2008,99,0
2459,10023,2008,99,0
2381,10023,2008,99,0
2042,10023,2008,99,0
2340,10026,2008,99,0
1928,10023,2008,99,0
2029,10023,2008,99,0
2249,10023,2008,99,0
2743,10025,2008,99,0
2229,10023,2008,99,0
2221,10023,2008,99,0
1913,10025,2008,99,0
1910,10023,2008,99,0
2610,10023,2009,99,0
2605,10023,2009,99,0
1981,10023,2009,99,0
2601,10023,2009,99,0
1901,10026,2009,99,0
2163,10023,2009,99,0
2576,10023,2009,99,0
2125,10023,2009,99,0
2552,10023,2009,99,0
2459,10023,2009,99,0
2381,10023,2009,99,0
2042,10023,2009,99,0
2340,10026,2009,99,0
1928,10023,2009,99,0
2029,10023,2009,99,0
2249,10023,2009,99,0
2743,10025,2009,99,0
2229,10023,2009,99,0
2221,10023,2009,99,0
1913,10025,2009,99,0
1910,10023,2009,99,0
3205,10028,2009,99,0
3548,10024,2009,99,0
3494,10023,2009,99,0
2809,10023,2009,99,0
3081,10041,2009,99,0
3066,10023,2009,99,0
3058,10025,2009,99,0
3047,10024,2009,99,0
2858,10025,2009,99,0
2910,10024,2009,99,0
2817,10023,2009,99,0
2908,10024,2009,99,0
3010,10023,2009,99,0
2830,10026,2009,99,0
2829,10024,2009,99,0
3300,10023,2009,99,0
3809,10024,2009,99,0
3782,10023,2009,99,0
3777,10029,2009,99,0
3237,10028,2009,99,0
3715,10023,2009,99,0
3705,10024,2009,99,0
3606,10035,2009,99,0
3215,10030,2009,99,0
2885,10024,2009,99,0
6795,10041,2009,99,0
7269,10010,2009,99,0
6923,10041,2009,99,0
7681,10010,2009,99,0
7268,10010,2009,99,0
6733,10041,2009,99,0
7677,10010,2009,99,0
7688,10010,2009,99,0
7812,10010,2009,99,0
7676,10010,2009,99,0
7267,10010,2009,99,0
7627,10010,2009,99,0
7266,10010,2009,99,0
6794,10041,2009,99,0
7671,10010,2009,99,0
7265,10010,2009,99,0
7264,10010,2009,99,0
7534,10010,2009,99,0
7666,10010,2009,99,0
7263,10010,2009,99,0
7262,10010,2009,99,0
7689,10010,2009,99,0
6793,10041,2009,99,0
6919,10041,2009,99,0
7660,10010,2009,99,0
7261,10010,2009,99,0
7658,10010,2009,99,0
7535,10010,2009,99,0
7260,10010,2009,99,0
7694,10010,2009,99,0
7814,10010,2009,99,0
7630,10010,2009,99,0
7655,10010,2009,99,0
7259,10010,2009,99,0
7258,10010,2009,99,0
6791,10041,2009,99,0
6916,10041,2009,99,0
7651,10010,2009,99,0
7257,10010,2009,99,0
7650,10010,2009,99,0
7256,10010,2009,99,0
6913,10041,2009,99,0
7255,10010,2009,99,0
7631,10010,2009,99,0
7254,10010,2009,99,0
6789,10041,2009,99,0
7639,10010,2009,99,0
7253,10010,2009,99,0
7638,10010,2009,99,0
6427,10018,2009,99,0
7252,10010,2009,99,0
7816,10010,2009,99,0
6731,10041,2009,99,0
7633,10010,2009,99,0
7251,10010,2009,99,0
7632,10010,2009,99,0
7250,10010,2009,99,0
6724,10041,2009,99,0
6788,10023,2009,99,0
6904,10041,2009,99,0
7629,10010,2009,99,0
7249,10010,2009,99,0
7817,10010,2009,99,0
6907,10041,2009,99,0
7248,10010,2009,99,0
6903,10041,2009,99,0
7697,10010,2009,99,0
7624,10010,2009,99,0
7247,10010,2009,99,0
7541,10010,2009,99,0
7623,10010,2009,99,0
7246,10010,2009,99,0
6786,10041,2009,99,0
6902,10041,2009,99,0
7616,10010,2009,99,0
7245,10010,2009,99,0
7818,10010,2009,99,0
7614,10010,2009,99,0
7244,10010,2009,99,0
6726,10041,2009,99,0
6900,10041,2009,99,0
7608,10010,2009,99,0
7243,10010,2009,99,0
6431,10018,2009,99,0
7605,10010,2009,99,0
7242,10010,2009,99,0
6785,10041,2009,99,0
6899,10041,2009,99,0
7596,10010,2009,99,0
7241,10010,2009,99,0
7595,10010,2009,99,0
7637,10010,2009,99,0
7240,10010,2009,99,0
7590,10010,2009,99,0
7239,10011,2009,99,0
7700,10010,2009,99,0
7820,10010,2009,99,0
7586,10010,2009,99,0
6526,10042,2009,99,0
7238,10011,2009,99,0
6897,10041,2009,99,0
7578,10010,2009,99,0
7237,10011,2009,99,0
7577,10010,2009,99,0
7546,10010,2009,99,0
7236,10011,2009,99,0
6725,10041,2009,99,0
6782,10041,2009,99,0
6896,10041,2009,99,0
7568,10010,2009,99,0
7235,10011,2009,99,0
7696,10010,2009,99,0
7567,10010,2009,99,0
7821,10010,2009,99,0
7234,10011,2009,99,0
7551,10010,2009,99,0
7811,10010,2009,99,0
6895,10041,2009,99,0
7560,10010,2009,99,0
7233,10011,2009,99,0
7559,10010,2009,99,0
7232,10010,2009,99,0
7640,10010,2009,99,0
6780,10041,2009,99,0
6894,10041,2009,99,0
7554,10010,2009,99,0
7231,10010,2009,99,0
7548,10010,2009,99,0
7230,10010,2009,99,0
7702,10010,2009,99,0
6893,10041,2009,99,0
7544,10010,2009,99,0
7229,10010,2009,99,0
7822,10010,2009,99,0
7542,10010,2009,99,0
7642,10010,2009,99,0
7228,10010,2009,99,0
7703,10010,2009,99,0
7540,10010,2009,99,0
6779,10041,2009,99,0
6892,10041,2009,99,0
7539,10010,2009,99,0
7227,10010,2009,99,0
6527,10042,2009,99,0
7538,10010,2009,99,0
6703,10041,2009,99,0
7226,10010,2009,99,0
6891,10041,2009,99,0
7533,10010,2009,99,0
7225,10010,2009,99,0
7532,10010,2009,99,0
7531,10010,2009,99,0
7224,10010,2009,99,0
7530,10010,2009,99,0
6777,10041,2009,99,0
7556,10010,2009,99,0
6890,10041,2009,99,0
7529,10010,2009,99,0
7223,10010,2009,99,0
7528,10010,2009,99,0
6506,10013,2009,99,0
7527,10010,2009,99,0
7222,10010,2009,99,0
7704,10010,2009,99,0
6889,10041,2009,99,0
7705,10010,2009,99,0
7521,10010,2009,99,0
7221,10010,2009,99,0
7825,10010,2009,99,0
7520,10010,2009,99,0
7824,10010,2009,99,0
7695,10010,2009,99,0
7644,10010,2009,99,0
7220,10010,2009,99,0
6723,10041,2009,99,0
7518,10010,2009,99,0
6776,10041,2009,99,0
6888,10041,2009,99,0
7517,10010,2009,99,0
7219,10010,2009,99,0
7516,10010,2009,99,0
7218,10010,2009,99,0
7647,10010,2009,99,0
7513,10010,2009,99,0
6887,10041,2009,99,0
7510,10010,2009,99,0
7217,10011,2009,99,0
7508,10010,2009,99,0
7826,10010,2009,99,0
7504,10010,2009,99,0
7216,10011,2009,99,0
7502,10010,2009,99,0
7558,10010,2009,99,0
6774,10041,2009,99,0
6886,10041,2009,99,0
6908,10041,2009,99,0
7707,10010,2009,99,0
7500,10010,2009,99,0
7215,10011,2009,99,0
7499,10010,2009,99,0
7648,10010,2009,99,0
7709,10010,2009,99,0
7497,10010,2009,99,0
7214,10011,2009,99,0
6885,10041,2009,99,0
7213,10011,2009,99,0
7493,10010,2009,99,0
7212,10011,2009,99,0
6721,10041,2009,99,0
7491,10010,2009,99,0
6773,10041,2009,99,0
6884,10041,2009,99,0
7489,10010,2009,99,0
7211,10011,2009,99,0
6430,10018,2009,99,0
7488,10010,2009,99,0
7210,10010,2009,99,0
7483,10010,2009,99,0
7561,10010,2009,99,0
6883,10041,2009,99,0
7482,10010,2009,99,0
7209,10011,2009,99,0
7481,10010,2009,99,0
7710,10010,2009,99,0
7487,10010,2009,99,0
7828,10010,2009,99,0
7480,10010,2009,99,0
7208,10011,2009,99,0
7479,10010,2009,99,0
6771,10041,2009,99,0
6882,10041,2009,99,0
7476,10010,2009,99,0
7207,10011,2009,99,0
7475,10010,2009,99,0
6505,10013,2009,99,0
7474,10010,2009,99,0
7206,10021,2009,99,0
7713,10010,2009,99,0
7829,10010,2009,99,0
7471,10010,2009,99,0
6881,10041,2009,99,0
7469,10010,2009,99,0
7205,10011,2009,99,0
7565,10010,2009,99,0
7467,10010,2009,99,0
7466,10010,2009,99,0
7204,10011,2009,99,0
6716,10041,2009,99,0
7465,10010,2009,99,0
6770,10023,2009,99,0
6880,10041,2009,99,0
7464,10010,2009,99,0
7203,10011,2009,99,0
7830,10010,2009,99,0
7461,10010,2009,99,0
7460,10010,2009,99,0
7202,10011,2009,99,0
7652,10010,2009,99,0
7459,10010,2009,99,0
6879,10041,2009,99,0
7455,10010,2009,99,0
7201,10010,2009,99,0
7453,10010,2009,99,0
7452,10010,2009,99,0
7198,10010,2009,99,0
7715,10010,2009,99,0
7451,10010,2009,99,0
6769,10041,2009,99,0
6878,10041,2009,99,0
7653,10010,2009,99,0
7449,10010,2009,99,0
7190,10010,2009,99,0
7448,10010,2009,99,0
7687,10010,2009,99,0
7447,10010,2009,99,0
7189,10018,2009,99,0
7446,10010,2009,99,0
6877,10041,2009,99,0
7445,10010,2009,99,0
7187,10010,2009,99,0
7849,10010,2009,99,0
7444,10010,2009,99,0
7654,10010,2009,99,0
7443,10010,2009,99,0
7186,10018,2009,99,0
7832,10010,2009,99,0
7808,10010,2009,99,0
6714,10041,2009,99,0
7573,10010,2009,99,0
7441,10010,2009,99,0
6768,10041,2009,99,0
6876,10041,2009,99,0
7492,10010,2009,99,0
7440,10010,2009,99,0
7185,10010,2009,99,0
7439,10010,2009,99,0
7436,10010,2009,99,0
7184,10010,2009,99,0
7435,10010,2009,99,0
6875,10041,2009,99,0
7181,10010,2009,99,0
7833,10010,2009,99,0
7717,10010,2009,99,0
7432,10010,2009,99,0
7431,10010,2009,99,0
7180,10010,2009,99,0
7430,10010,2009,99,0
6767,10041,2009,99,0
6873,10041,2009,99,0
6918,10041,2009,99,0
7429,10010,2009,99,0
7177,10010,2009,99,0
7495,10010,2009,99,0
7428,10010,2009,99,0
6504,10013,2009,99,0
7427,10010,2009,99,0
7172,10010,2009,99,0
7426,10010,2009,99,0
6732,10041,2009,99,0
6872,10041,2009,99,0
7425,10010,2009,99,0
7170,10010,2009,99,0
7834,10010,2009,99,0
7656,10010,2009,99,0
7423,10010,2009,99,0
6426,10018,2009,99,0
7422,10010,2009,99,0
7166,10010,2009,99,0
6713,10023,2009,99,0
7575,10010,2009,99,0
7421,10010,2009,99,0
6764,10041,2009,99,0
6871,10042,2009,99,0
7419,10010,2009,99,0
7164,10010,2009,99,0
7418,10010,2009,99,0
7657,10010,2009,99,0
7417,10010,2009,99,0
7158,10010,2009,99,0
7835,10010,2009,99,0
7416,10010,2009,99,0
6870,10042,2009,99,0
7415,10010,2009,99,0
7157,10010,2009,99,0
7414,10010,2009,99,0
6424,10018,2009,99,0
7413,10010,2009,99,0
7154,10010,2009,99,0
7412,10018,2009,99,0
7842,10010,2009,99,0
6869,10041,2009,99,0
7409,10010,2009,99,0
7153,10010,2009,99,0
7408,10010,2009,99,0
7720,10010,2009,99,0
7836,10010,2009,99,0
7851,10010,2009,99,0
7406,10010,2009,99,0
7152,10010,2009,99,0
7404,10010,2009,99,0
6868,10041,2009,99,0
7403,10010,2009,99,0
7150,10010,2009,99,0
7579,10010,2009,99,0
7402,10010,2009,99,0
6761,10041,2009,99,0
7401,10010,2009,99,0
7149,10010,2009,99,0
6711,10041,2009,99,0
7400,10010,2009,99,0
6867,10041,2009,99,0
7496,10010,2009,99,0
7399,10010,2009,99,0
7146,10018,2009,99,0
6429,10018,2009,99,0
7394,10010,2009,99,0
7393,10010,2009,99,0
7144,10010,2009,99,0
7391,10010,2009,99,0
7585,10010,2009,99,0
6865,10041,2009,99,0
7390,10010,2009,99,0
7143,10010,2009,99,0
7389,10010,2009,99,0
7813,10010,2009,99,0
7388,10010,2009,99,0
7140,10010,2009,99,0
7387,10010,2009,99,0
6864,10042,2009,99,0
7661,10010,2009,99,0
7385,10010,2009,99,0
7138,10018,2009,99,0
7382,10010,2009,99,0
6503,10013,2009,99,0
7381,10010,2009,99,0
7137,10010,2009,99,0
7837,10010,2009,99,0
7838,10010,2009,99,0
7380,10010,2009,99,0
6863,10042,2009,99,0
7378,10010,2009,99,0
7136,10010,2009,99,0
7377,10010,2009,99,0
7375,10010,2009,99,0
7135,10010,2009,99,0
7374,10010,2009,99,0
6709,10041,2009,99,0
6862,10041,2009,99,0
7723,10018,2009,99,0
7373,10010,2009,99,0
7134,10010,2009,99,0
7662,10010,2009,99,0
7372,10010,2009,99,0
7371,10010,2009,99,0
7133,10010,2009,99,0
6758,10041,2009,99,0
7370,10010,2009,99,0
6898,10041,2009,99,0
6861,10041,2009,99,0
7369,10010,2009,99,0
7132,10010,2009,99,0
7368,10010,2009,99,0
7366,10010,2009,99,0
7129,10010,2009,99,0
7731,10018,2009,99,0
7840,10010,2009,99,0
7664,10010,2009,99,0
7364,10010,2009,99,0
7592,10010,2009,99,0
6860,10041,2009,99,0
7363,10010,2009,99,0
7128,10010,2009,99,0
7362,10018,2009,99,0
7360,10010,2009,99,0
7127,10010,2009,99,0
6756,10041,2009,99,0
7359,10010,2009,99,0
6858,10041,2009,99,0
7358,10010,2009,99,0
7123,10010,2009,99,0
7357,10010,2009,99,0
7734,10018,2009,99,0
7841,10010,2009,99,0
7356,10010,2009,99,0
7100,10010,2009,99,0
7594,10010,2009,99,0
7355,10010,2009,99,0
6708,10041,2009,99,0
6855,10041,2009,99,0
7354,10010,2009,99,0
7099,10010,2009,99,0
7353,10010,2009,99,0
7352,10010,2009,99,0
7098,10010,2009,99,0
6754,10041,2009,99,0
7434,10010,2009,99,0
7351,10010,2009,99,0
6853,10041,2009,99,0
7350,10010,2009,99,0
7093,10010,2009,99,0
7349,10010,2009,99,0
7348,10010,2009,99,0
7051,10043,2009,99,0
7515,10010,2009,99,0
7347,10010,2009,99,0
6852,10041,2009,99,0
7346,10010,2009,99,0
7008,10014,2009,99,0
7345,10010,2009,99,0
6502,10013,2009,99,0
7344,10010,2009,99,0
7007,10014,2009,99,0
6753,10041,2009,99,0
7343,10010,2009,99,0
6851,10041,2009,99,0
7699,10010,2009,99,0
7342,10010,2009,99,0
7006,10014,2009,99,0
7669,10010,2009,99,0
7736,10018,2009,99,0
7341,10010,2009,99,0
7340,10010,2009,99,0
7005,10014,2009,99,0
7735,10018,2009,99,0
7339,10010,2009,99,0
6704,10041,2009,99,0
6849,10041,2009,99,0
7338,10010,2009,99,0
7004,10014,2009,99,0
7337,10010,2009,99,0
7601,10010,2009,99,0
7670,10010,2009,99,0
7737,10018,2009,99,0
7336,10010,2009,99,0
7003,10014,2009,99,0
7844,10010,2009,99,0
6752,10041,2009,99,0
7335,10010,2009,99,0
6844,10041,2009,99,0
7334,10010,2009,99,0
7002,10014,2009,99,0
7333,10010,2009,99,0
7332,10010,2009,99,0
7001,10014,2009,99,0
7667,10010,2009,99,0
7331,10010,2009,99,0
6843,10041,2009,99,0
7330,10010,2009,99,0
6981,10023,2009,99,0
7329,10010,2009,99,0
7602,10010,2009,99,0
7845,10010,2009,99,0
7328,10010,2009,99,0
6751,10041,2009,99,0
7327,10010,2009,99,0
6841,10041,2009,99,0
7326,10010,2009,99,0
6977,10033,2009,99,0
7325,10010,2009,99,0
7324,10010,2009,99,0
7323,10010,2009,99,0
6840,10041,2009,99,0
7672,10010,2009,99,0
7855,10010,2009,99,0
7322,10010,2009,99,0
7846,10010,2009,99,0
7321,10010,2009,99,0
6428,10018,2009,99,0
7320,10010,2009,99,0
7519,10010,2009,99,0
6746,10041,2009,99,0
7782,10043,2009,99,0
7318,10010,2009,99,0
6835,10041,2009,99,0
7847,10010,2009,99,0
7317,10010,2009,99,0
7674,10010,2009,99,0
7316,10010,2009,99,0
7843,10010,2009,99,0
7315,10010,2009,99,0
7314,10010,2009,99,0
7800,10010,2009,99,0
6834,10041,2009,99,0
7716,10010,2009,99,0
7839,10010,2009,99,0
7310,10010,2009,99,0
7848,10010,2009,99,0
7610,10010,2009,99,0
7309,10010,2009,99,0
7675,10010,2009,99,0
7308,10010,2009,99,0
6501,10013,2009,99,0
6745,10041,2009,99,0
7806,10010,2009,99,0
7307,10010,2009,99,0
6953,10041,2009,99,0
6833,10041,2009,99,0
7801,10010,2009,99,0
7831,10010,2009,99,0
7306,10011,2009,99,0
7613,10010,2009,99,0
7305,10010,2009,99,0
7827,10010,2009,99,0
7304,10010,2009,99,0
7303,10010,2009,99,0
7646,10010,2009,99,0
6701,10041,2009,99,0
6968,10027,2009,99,0
7526,10010,2009,99,0
6831,10041,2009,99,0
7823,10010,2009,99,0
7302,10010,2009,99,0
7850,10010,2009,99,0
7301,10010,2009,99,0
7819,10010,2009,99,0
7300,10010,2009,99,0
7299,10010,2009,99,0
